Date,gen_power,cons_power,gkal,temp,gkal_plan,noise,DG
2021-12-02 23:30:00,257.05590124680145,13426,122.29763001880718,73.96096985519338,135.93236655048884,0.9920380515758662,256.39218146403306
2021-12-03 00:00:00,253.5615087232502,12567,127.10574991498498,76.96243622504372,144.332233264746,0.9937347719327303,253.23313981790176
2021-12-03 00:30:00,246.78519132136807,12567,127.10574991498498,76.96243622504372,144.332233264746,1.0010876045813077,247.0798426609691
2021-12-03 01:00:00,245.3270028090843,12257,113.11574640747068,72.30779188104864,112.90416784339334,1.0075497280358168,246.76549158502965
2021-12-03 01:30:00,240.53808993533917,12257,113.11574640747068,72.30779188104864,112.90416784339334,1.011559637645599,242.74174157547256
2021-12-03 02:00:00,238.47349876806368,11881,167.79985394885855,85.35970181014284,202.8873541681914,1.0153860409974667,240.45597639998854
2021-12-03 02:30:00,232.84701080840895,11881,167.79985394885855,85.35970181014284,202.8873541681914,1.010223697372226,234.50016994280392
2021-12-03 03:00:00,230.85211466726392,11671,151.59879583466463,78.53734781018719,163.01190937562654,0.9968468905387728,232.27061417947147
2021-12-03 03:30:00,229.33166779386298,11671,151.59879583466463,78.53734781018719,163.01190937562654,1.0014825600929962,230.5064614271749
2021-12-03 04:00:00,231.7749635522198,11688,132.91228826687552,82.4181019441753,125.28181197107429,1.0067839324707384,232.8057655148782
2021-12-03 04:30:00,234.83960850002157,11688,132.91228826687552,82.4181019441753,125.28181197107429,1.0102763388278218,236.1181523827538
2021-12-03 05:00:00,237.73986993168805,11847,151.1754184427651,80.81899353865306,152.85438326660116,1.0068474072845774,238.996690431516
2021-12-03 05:30:00,243.46020097224869,11847,151.1754184427651,80.81899353865306,152.85438326660116,1.0018314018916226,244.46721981009955
2021-12-03 06:00:00,247.53960002679332,12483,129.49359814599424,81.1095805627713,116.29182920688623,1.000693602023739,248.33861855044552
2021-12-03 06:30:00,256.55404506901436,12483,129.49359814599424,81.1095805627713,116.29182920688623,1.0010326351396956,257.5318086510452
2021-12-03 07:00:00,261.9935623649047,13264,139.70112458936308,80.31315871289931,134.5238557331929,1.0057341597422513,263.5461749046216
2021-12-03 07:30:00,272.0019736586321,13264,139.70112458936308,80.31315871289931,134.5238557331929,1.0097639050752922,274.3545627188992
2021-12-03 08:00:00,278.2265289368507,14019,152.7316052706587,78.41126210370429,161.80623807377006,1.0124064363795733,281.1071970901562
2021-12-03 08:30:00,290.4080198453886,14019,152.7316052706587,78.41126210370429,161.80623807377006,1.0143086722987416,293.6470984754889
2021-12-03 09:00:00,294.82287301126394,14748,149.02408684004013,79.53652692954012,162.04110955782215,1.0095552212059828,298.19132327864907
2021-12-03 09:30:00,299.6783467750509,14748,149.02408684004013,79.53652692954012,162.04110955782215,1.0097334850886466,303.3220296314458
2021-12-03 10:00:00,299.19902734649924,15000,135.95132729302338,80.76738365148942,146.8486913702896,1.0111228630385038,302.9194038007491
2021-12-03 10:30:00,300.87787777398563,15000,135.95132729302338,80.76738365148942,146.8486913702896,1.0160729871016263,305.5613219317439
2021-12-03 11:00:00,301.82784596721484,14934,138.72573616037275,68.7568431097335,160.86456278728116,1.0156877120923886,307.65263193132256
2021-12-03 11:30:00,301.9425059743625,14934,138.72573616037275,68.7568431097335,160.86456278728116,1.0252126055667117,308.7605022635592
2021-12-03 12:00:00,302.9737789406681,14668,105.33605869216724,83.20327226997118,111.73227018536163,1.0283956907541407,311.01231569746847
2021-12-03 12:30:00,303.7920558646386,14668,105.33605869216724,83.20327226997118,111.73227018536163,1.0275332318014705,313.64379677790157
2021-12-03 13:00:00,305.5297450052497,14525,93.44820630904286,74.66471626429157,99.69440627583339,1.0358313613876193,316.88730265384106
2021-12-03 13:30:00,307.63806394282295,14525,93.44820630904286,74.66471626429157,99.69440627583339,1.0451732351677276,320.64727974619507
2021-12-03 14:00:00,309.6478948877821,14774,54.0481153392159,77.20517947565065,50.15733002924466,1.048933124550789,323.8696902642911
2021-12-03 14:30:00,310.414770751649,14774,54.0481153392159,77.20517947565065,50.15733002924466,1.0539660785936331,325.24126277755437
2021-12-03 15:00:00,310.7484197813063,14558,64.96199057834869,79.67273370583173,66.84929401181638,1.0457408323372537,325.31021534348764
2021-12-03 15:30:00,310.71157524651784,14558,64.96199057834869,79.67273370583173,66.84929401181638,1.0450041669036445,324.08566342108685
2021-12-03 16:00:00,310.08204233769237,14750,41.59465417006372,79.7640334518335,39.246157661042275,1.0406578026325817,320.97353804152203
2021-12-03 16:30:00,308.9678635031822,14750,41.59465417006372,79.7640334518335,39.246157661042275,1.0298482089502632,318.470295651244
2021-12-03 17:00:00,309.2800283313365,15120,34.607317772754655,75.53633664020765,31.92365113533193,1.0143717956715785,317.2299368620505
2021-12-03 17:30:00,312.912657432086,15120,34.607317772754655,75.53633664020765,31.92365113533193,1.0238950568949312,319.04786266743184
2021-12-03 18:00:00,314.5740694341749,15398,54.89097670386236,82.15148409838218,55.946305431474165,1.0197499598688329,318.8932429653674
2021-12-03 18:30:00,314.07490427102897,15398,54.89097670386236,82.15148409838218,55.946305431474165,1.0101688083369436,316.66563119702613
2021-12-03 19:00:00,308.1537600653052,15320,67.85045588584414,79.26977152223873,72.00450397323235,1.0004655166046938,309.2544749421266
2021-12-03 19:30:00,301.8656742370218,15320,67.85045588584414,79.26977152223873,72.00450397323235,0.9869644331197469,301.2866749844219
2021-12-03 20:00:00,296.768577459884,14983,69.67043697676839,81.19072402438115,71.83448267845218,1.0005111140670908,295.84909037791465
2021-12-03 20:30:00,293.2399634031487,14983,69.67043697676839,81.19072402438115,71.83448267845218,0.9922997818664079,292.33500364747846
2021-12-03 21:00:00,290.20434119606216,14647,104.52732968463829,85.69921504669844,120.47115880837457,1.00426750273528,291.0329420028463
2021-12-03 21:30:00,282.79372458734446,14647,104.52732968463829,85.69921504669844,120.47115880837457,1.0005268062449792,284.15991073160785
